driver_1,driver_2,constructorId,year,driver_1_points,driver_2_points
533,631,113,1956,0,0
537,538,113,1956,2,0
537,555,113,1956,2,1
537,556,113,1956,2,0
537,558,113,1956,2,0
537,561,113,1956,2,0
537,562,113,1956,2,0
537,593,113,1956,2,3
537,594,113,1956,2,0
537,596,113,1956,2,0
537,597,113,1956,2,0
537,611,113,1956,2,6
537,612,113,1956,2,0
537,615,113,1956,2,0
537,630,113,1956,2,0
537,631,113,1956,2,0
538,555,113,1956,0,1
538,556,113,1956,0,0
538,558,113,1956,0,0
538,561,113,1956,0,0
538,562,113,1956,0,0
538,593,113,1956,0,3
538,594,113,1956,0,0
538,596,113,1956,0,0
538,597,113,1956,0,0
538,611,113,1956,0,6
538,612,113,1956,0,0
538,615,113,1956,0,0
538,630,113,1956,0,0
538,631,113,1956,0,0
555,556,113,1956,1,0
555,558,113,1956,1,0
555,561,113,1956,1,0
555,562,113,1956,1,0
555,593,113,1956,1,3
555,594,113,1956,1,0
555,596,113,1956,1,0
555,597,113,1956,1,0
555,611,113,1956,1,6
555,612,113,1956,1,0
555,615,113,1956,1,0
555,630,113,1956,1,0
555,631,113,1956,1,0
556,558,113,1956,0,0
556,561,113,1956,0,0
556,562,113,1956,0,0
556,593,113,1956,0,3
556,594,113,1956,0,0
556,596,113,1956,0,0
556,597,113,1956,0,0
556,611,113,1956,0,6
556,612,113,1956,0,0
556,615,113,1956,0,0
556,630,113,1956,0,0
556,631,113,1956,0,0
558,561,113,1956,0,0
558,562,113,1956,0,0
558,593,113,1956,0,3
558,594,113,1956,0,0
558,596,113,1956,0,0
558,597,113,1956,0,0
558,611,113,1956,0,6
558,612,113,1956,0,0
558,615,113,1956,0,0
558,630,113,1956,0,0
558,631,113,1956,0,0
561,562,113,1956,0,0
561,593,113,1956,0,3
561,594,113,1956,0,0
561,596,113,1956,0,0
561,597,113,1956,0,0
561,611,113,1956,0,6
561,612,113,1956,0,0
561,615,113,1956,0,0
561,630,113,1956,0,0
561,631,113,1956,0,0
562,593,113,1956,0,3
562,594,113,1956,0,0
562,596,113,1956,0,0
562,597,113,1956,0,0
562,611,113,1956,0,6
562,612,113,1956,0,0
562,615,113,1956,0,0
562,630,113,1956,0,0
562,631,113,1956,0,0
593,594,113,1956,3,0
593,596,113,1956,3,0
593,597,113,1956,3,0
593,611,113,1956,3,6
593,612,113,1956,3,0
593,615,113,1956,3,0
593,630,113,1956,3,0
593,631,113,1956,3,0
594,596,113,1956,0,0
594,597,113,1956,0,0
594,611,113,1956,0,6
594,612,113,1956,0,0
594,615,113,1956,0,0
594,630,113,1956,0,0
594,631,113,1956,0,0
596,597,113,1956,0,0
596,611,113,1956,0,6
596,612,113,1956,0,0
596,615,113,1956,0,0
596,630,113,1956,0,0
596,631,113,1956,0,0
597,611,113,1956,0,6
597,612,113,1956,0,0
597,615,113,1956,0,0
597,630,113,1956,0,0
597,631,113,1956,0,0
611,612,113,1956,6,0
611,615,113,1956,6,0
611,630,113,1956,6,0
611,631,113,1956,6,0
612,615,113,1956,0,0
612,630,113,1956,0,0
612,631,113,1956,0,0
615,630,113,1956,0,0
615,631,113,1956,0,0
630,631,113,1956,0,0
513,516,113,1957,0,0
513,528,113,1957,0,0
513,529,113,1957,0,0
513,532,113,1957,0,0
513,533,113,1957,0,0
513,555,113,1957,0,3
513,556,113,1957,0,0
513,558,113,1957,0,0
513,560,113,1957,0,0
513,562,113,1957,0,0
513,565,113,1957,0,0
513,592,113,1957,0,0
513,593,113,1957,0,0
513,594,113,1957,0,0
513,596,113,1957,0,0
513,597,113,1957,0,0
513,612,113,1957,0,2
513,613,113,1957,0,0
513,614,113,1957,0,0
513,615,113,1957,0,0
513,616,113,1957,0,0
516,528,113,1957,0,0
516,529,113,1957,0,0
516,532,113,1957,0,0
516,533,113,1957,0,0
516,555,113,1957,0,3
516,556,113,1957,0,0
516,558,113,1957,0,0
516,560,113,1957,0,0
516,562,113,1957,0,0
516,565,113,1957,0,0
516,592,113,1957,0,0
516,593,113,1957,0,0
516,594,113,1957,0,0
516,596,113,1957,0,0
516,597,113,1957,0,0
516,612,113,1957,0,2
516,613,113,1957,0,0
516,614,113,1957,0,0
516,615,113,1957,0,0
516,616,113,1957,0,0
528,529,113,1957,0,0
528,532,113,1957,0,0
528,533,113,1957,0,0
528,555,113,1957,0,3
528,556,113,1957,0,0
528,558,113,1957,0,0
528,560,113,1957,0,0
528,562,113,1957,0,0
528,565,113,1957,0,0
528,592,113,1957,0,0
528,593,113,1957,0,0
528,594,113,1957,0,0
528,596,113,1957,0,0
528,597,113,1957,0,0
528,612,113,1957,0,2
528,613,113,1957,0,0
528,614,113,1957,0,0
528,615,113,1957,0,0
528,616,113,1957,0,0
529,532,113,1957,0,0
529,533,113,1957,0,0
529,555,113,1957,0,3
529,556,113,1957,0,0
529,558,113,1957,0,0
529,560,113,1957,0,0
529,562,113,1957,0,0
529,565,113,1957,0,0
529,592,113,1957,0,0
529,593,113,1957,0,0
529,594,113,1957,0,0
529,596,113,1957,0,0
529,597,113,1957,0,0
529,612,113,1957,0,2
529,613,113,1957,0,0
529,614,113,1957,0,0
529,615,113,1957,0,0
529,616,113,1957,0,0
532,533,113,1957,0,0
532,555,113,1957,0,3
532,556,113,1957,0,0
532,558,113,1957,0,0
532,560,113,1957,0,0
532,562,113,1957,0,0
532,565,113,1957,0,0
532,592,113,1957,0,0
532,593,113,1957,0,0
532,594,113,1957,0,0
532,596,113,1957,0,0
532,597,113,1957,0,0
532,612,113,1957,0,2
532,613,113,1957,0,0
532,614,113,1957,0,0
532,615,113,1957,0,0
532,616,113,1957,0,0
533,555,113,1957,0,3
533,556,113,1957,0,0
533,558,113,1957,0,0
533,560,113,1957,0,0
533,562,113,1957,0,0
533,565,113,1957,0,0
533,592,113,1957,0,0
533,593,113,1957,0,0
533,594,113,1957,0,0
533,596,113,1957,0,0
533,597,113,1957,0,0
533,612,113,1957,0,2
533,613,113,1957,0,0
533,614,113,1957,0,0
533,615,113,1957,0,0
533,616,113,1957,0,0
555,556,113,1957,3,0
555,558,113,1957,3,0
555,560,113,1957,3,0
555,562,113,1957,3,0
555,565,113,1957,3,0
555,592,113,1957,3,0
555,593,113,1957,3,0
555,594,113,1957,3,0
555,596,113,1957,3,0
555,597,113,1957,3,0
555,612,113,1957,3,2
555,613,113,1957,3,0
555,614,113,1957,3,0
555,615,113,1957,3,0
555,616,113,1957,3,0
556,558,113,1957,0,0
556,560,113,1957,0,0
556,562,113,1957,0,0
556,565,113,1957,0,0
556,592,113,1957,0,0
556,593,113,1957,0,0
556,594,113,1957,0,0
556,596,113,1957,0,0
556,597,113,1957,0,0
556,612,113,1957,0,2
556,613,113,1957,0,0
556,614,113,1957,0,0
556,615,113,1957,0,0
556,616,113,1957,0,0
558,560,113,1957,0,0
558,562,113,1957,0,0
558,565,113,1957,0,0
558,592,113,1957,0,0
558,593,113,1957,0,0
558,594,113,1957,0,0
558,596,113,1957,0,0
558,597,113,1957,0,0
558,612,113,1957,0,2
558,613,113,1957,0,0
558,614,113,1957,0,0
558,615,113,1957,0,0
558,616,113,1957,0,0
560,562,113,1957,0,0
560,565,113,1957,0,0
560,592,113,1957,0,0
560,593,113,1957,0,0
560,594,113,1957,0,0
560,596,113,1957,0,0
560,597,113,1957,0,0
560,612,113,1957,0,2
560,613,113,1957,0,0
560,614,113,1957,0,0
560,615,113,1957,0,0
560,616,113,1957,0,0
562,565,113,1957,0,0
562,592,113,1957,0,0
562,593,113,1957,0,0
562,594,113,1957,0,0
562,596,113,1957,0,0
562,597,113,1957,0,0
562,612,113,1957,0,2
562,613,113,1957,0,0
562,614,113,1957,0,0
562,615,113,1957,0,0
562,616,113,1957,0,0
565,592,113,1957,0,0
565,593,113,1957,0,0
565,594,113,1957,0,0
565,596,113,1957,0,0
565,597,113,1957,0,0
565,612,113,1957,0,2
565,613,113,1957,0,0
565,614,113,1957,0,0
565,615,113,1957,0,0
565,616,113,1957,0,0
592,593,113,1957,0,0
592,594,113,1957,0,0
592,596,113,1957,0,0
592,597,113,1957,0,0
592,612,113,1957,0,2
592,613,113,1957,0,0
592,614,113,1957,0,0
592,615,113,1957,0,0
592,616,113,1957,0,0
593,594,113,1957,0,0
593,596,113,1957,0,0
593,597,113,1957,0,0
593,612,113,1957,0,2
593,613,113,1957,0,0
593,614,113,1957,0,0
593,615,113,1957,0,0
593,616,113,1957,0,0
594,596,113,1957,0,0
594,597,113,1957,0,0
594,612,113,1957,0,2
594,613,113,1957,0,0
594,614,113,1957,0,0
594,615,113,1957,0,0
594,616,113,1957,0,0
596,597,113,1957,0,0
596,612,113,1957,0,2
596,613,113,1957,0,0
596,614,113,1957,0,0
596,615,113,1957,0,0
596,616,113,1957,0,0
597,612,113,1957,0,2
597,613,113,1957,0,0
597,614,113,1957,0,0
597,615,113,1957,0,0
597,616,113,1957,0,0
612,613,113,1957,2,0
612,614,113,1957,2,0
612,615,113,1957,2,0
612,616,113,1957,2,0
613,614,113,1957,0,0
613,615,113,1957,0,0
613,616,113,1957,0,0
614,615,113,1957,0,0
614,616,113,1957,0,0
615,616,113,1957,0,0
510,512,113,1958,0,0
510,513,113,1958,0,0
510,514,113,1958,0,0
510,516,113,1958,0,0
510,523,113,1958,0,0
510,533,113,1958,0,4
510,536,113,1958,0,0
510,555,113,1958,0,0
510,558,113,1958,0,0
510,560,113,1958,0,0
510,565,113,1958,0,0
510,593,113,1958,0,0
510,595,113,1958,0,0
510,597,113,1958,0,0
510,598,113,1958,0,0
512,513,113,1958,0,0
512,514,113,1958,0,0
512,516,113,1958,0,0
512,523,113,1958,0,0
512,533,113,1958,0,4
512,536,113,1958,0,0
512,555,113,1958,0,0
512,558,113,1958,0,0
512,560,113,1958,0,0
512,565,113,1958,0,0
512,593,113,1958,0,0
512,595,113,1958,0,0
512,597,113,1958,0,0
512,598,113,1958,0,0
513,514,113,1958,0,0
513,516,113,1958,0,0
513,523,113,1958,0,0
513,533,113,1958,0,4
513,536,113,1958,0,0
513,555,113,1958,0,0
513,558,113,1958,0,0
513,560,113,1958,0,0
513,565,113,1958,0,0
513,593,113,1958,0,0
513,595,113,1958,0,0
513,597,113,1958,0,0
513,598,113,1958,0,0
514,516,113,1958,0,0
514,523,113,1958,0,0
514,533,113,1958,0,4
514,536,113,1958,0,0
514,555,113,1958,0,0
514,558,113,1958,0,0
514,560,113,1958,0,0
514,565,113,1958,0,0
514,593,113,1958,0,0
514,595,113,1958,0,0
514,597,113,1958,0,0
514,598,113,1958,0,0
516,523,113,1958,0,0
516,533,113,1958,0,4
516,536,113,1958,0,0
516,555,113,1958,0,0
516,558,113,1958,0,0
516,560,113,1958,0,0
516,565,113,1958,0,0
516,593,113,1958,0,0
516,595,113,1958,0,0
516,597,113,1958,0,0
516,598,113,1958,0,0
523,533,113,1958,0,4
523,536,113,1958,0,0
523,555,113,1958,0,0
523,558,113,1958,0,0
523,560,113,1958,0,0
523,565,113,1958,0,0
523,593,113,1958,0,0
523,595,113,1958,0,0
523,597,113,1958,0,0
523,598,113,1958,0,0
533,536,113,1958,4,0
533,555,113,1958,4,0
533,558,113,1958,4,0
533,560,113,1958,4,0
533,565,113,1958,4,0
533,593,113,1958,4,0
533,595,113,1958,4,0
533,597,113,1958,4,0
533,598,113,1958,4,0
536,555,113,1958,0,0
536,558,113,1958,0,0
536,560,113,1958,0,0
536,565,113,1958,0,0
536,593,113,1958,0,0
536,595,113,1958,0,0
536,597,113,1958,0,0
536,598,113,1958,0,0
555,558,113,1958,0,0
555,560,113,1958,0,0
555,565,113,1958,0,0
555,593,113,1958,0,0
555,595,113,1958,0,0
555,597,113,1958,0,0
555,598,113,1958,0,0
558,560,113,1958,0,0
558,565,113,1958,0,0
558,593,113,1958,0,0
558,595,113,1958,0,0
558,597,113,1958,0,0
558,598,113,1958,0,0
560,565,113,1958,0,0
560,593,113,1958,0,0
560,595,113,1958,0,0
560,597,113,1958,0,0
560,598,113,1958,0,0
565,593,113,1958,0,0
565,595,113,1958,0,0
565,597,113,1958,0,0
565,598,113,1958,0,0
593,595,113,1958,0,0
593,597,113,1958,0,0
593,598,113,1958,0,0
595,597,113,1958,0,0
595,598,113,1958,0,0
597,598,113,1958,0,0
449,513,113,1959,0,0
449,516,113,1959,0,0
449,517,113,1959,0,0
449,518,113,1959,0,0
449,522,113,1959,0,0
449,528,113,1959,0,0
449,535,113,1959,0,0
449,555,113,1959,0,0
449,556,113,1959,0,0
449,557,113,1959,0,0
449,563,113,1959,0,0
449,564,113,1959,0,0
513,516,113,1959,0,0
513,517,113,1959,0,0
513,518,113,1959,0,0
513,522,113,1959,0,0
513,528,113,1959,0,0
513,535,113,1959,0,0
513,555,113,1959,0,0
513,556,113,1959,0,0
513,557,113,1959,0,0
513,563,113,1959,0,0
513,564,113,1959,0,0
516,517,113,1959,0,0
516,518,113,1959,0,0
516,522,113,1959,0,0
516,528,113,1959,0,0
516,535,113,1959,0,0
516,555,113,1959,0,0
516,556,113,1959,0,0
516,557,113,1959,0,0
516,563,113,1959,0,0
516,564,113,1959,0,0
517,518,113,1959,0,0
517,522,113,1959,0,0
517,528,113,1959,0,0
517,535,113,1959,0,0
517,555,113,1959,0,0
517,556,113,1959,0,0
517,557,113,1959,0,0
517,563,113,1959,0,0
517,564,113,1959,0,0
518,522,113,1959,0,0
518,528,113,1959,0,0
518,535,113,1959,0,0
518,555,113,1959,0,0
518,556,113,1959,0,0
518,557,113,1959,0,0
518,563,113,1959,0,0
518,564,113,1959,0,0
522,528,113,1959,0,0
522,535,113,1959,0,0
522,555,113,1959,0,0
522,556,113,1959,0,0
522,557,113,1959,0,0
522,563,113,1959,0,0
522,564,113,1959,0,0
528,535,113,1959,0,0
528,555,113,1959,0,0
528,556,113,1959,0,0
528,557,113,1959,0,0
528,563,113,1959,0,0
528,564,113,1959,0,0
535,555,113,1959,0,0
535,556,113,1959,0,0
535,557,113,1959,0,0
535,563,113,1959,0,0
535,564,113,1959,0,0
555,556,113,1959,0,0
555,557,113,1959,0,0
555,563,113,1959,0,0
555,564,113,1959,0,0
556,557,113,1959,0,0
556,563,113,1959,0,0
556,564,113,1959,0,0
557,563,113,1959,0,0
557,564,113,1959,0,0
563,564,113,1959,0,0
516,520,113,1960,0,0
516,523,113,1960,0,0
516,528,113,1960,0,0
516,531,113,1960,0,0
516,532,113,1960,0,0
516,534,113,1960,0,0
516,539,113,1960,0,0
520,523,113,1960,0,0
520,528,113,1960,0,0
520,531,113,1960,0,0
520,532,113,1960,0,0
520,534,113,1960,0,0
520,539,113,1960,0,0
523,528,113,1960,0,0
523,531,113,1960,0,0
523,532,113,1960,0,0
523,534,113,1960,0,0
523,539,113,1960,0,0
528,531,113,1960,0,0
528,532,113,1960,0,0
528,534,113,1960,0,0
528,539,113,1960,0,0
531,532,113,1960,0,0
531,534,113,1960,0,0
531,539,113,1960,0,0
532,534,113,1960,0,0
532,539,113,1960,0,0
534,539,113,1960,0,0
520,521,114,1953,0,0
520,529,114,1953,0,0
520,559,114,1953,0,0
520,628,114,1953,0,0
520,675,114,1953,0,0
521,529,114,1953,0,0
521,559,114,1953,0,0
521,628,114,1953,0,0
521,675,114,1953,0,0
529,559,114,1953,0,0
529,628,114,1953,0,0
529,675,114,1953,0,0
559,628,114,1953,0,0
559,675,114,1953,0,0
628,675,114,1953,0,0
521,525,114,1954,0,6
521,654,114,1954,0,0
521,675,114,1954,0,0
525,654,114,1954,6,0
525,675,114,1954,6,0
654,675,114,1954,0,0
449,512,114,1955,0,3
449,518,114,1955,0,0
449,525,114,1955,0,0
512,518,114,1955,3,0
512,525,114,1955,3,0
518,525,114,1955,0,0
512,513,114,1956,0,0
512,520,114,1956,0,0
512,525,114,1956,0,0
512,595,114,1956,0,0
512,628,114,1956,0,0
513,520,114,1956,0,0
513,525,114,1956,0,0
513,595,114,1956,0,0
513,628,114,1956,0,0
520,525,114,1956,0,0
520,595,114,1956,0,0
520,628,114,1956,0,0
525,595,114,1956,0,0
525,628,114,1956,0,0
595,628,114,1956,0,0
512,525,114,1957,0,4
512,527,114,1957,0,0
512,563,114,1957,0,0
525,527,114,1957,4,0
525,563,114,1957,4,0
527,563,114,1957,0,0
527,531,114,1958,0,0
527,539,114,1958,0,0
527,594,114,1958,0,0
527,599,114,1958,0,0
531,539,114,1958,0,0
531,594,114,1958,0,0
531,599,114,1958,0,0
539,594,114,1958,0,0
539,599,114,1958,0,0
594,599,114,1958,0,0
520,527,114,1959,0,0
520,531,114,1959,0,0
520,558,114,1959,0,0
520,560,114,1959,0,0
527,531,114,1959,0,0
527,558,114,1959,0,0
527,560,114,1959,0,0
531,558,114,1959,0,0
531,560,114,1959,0,0
558,560,114,1959,0,0
518,519,114,1960,0,0
527,538,116,1960,0,0
456,566,117,1959,0,0
427,456,117,1960,0,0
20,840,117,2021,43,34
20,807,117,2022,37,0
20,840,117,2022,37,18
807,840,117,2022,0,18
4,840,117,2023,198,68
4,840,117,2024,45,23
501,578,118,1955,0,0
501,663,118,1955,0,0
578,663,118,1955,0,0
427,498,118,1956,0,0
427,501,118,1956,0,3
427,578,118,1956,0,0
427,635,118,1956,0,0
427,641,118,1956,0,0
498,501,118,1956,0,3
498,578,118,1956,0,0
498,635,118,1956,0,0
498,641,118,1956,0,0
501,578,118,1956,3,0
501,635,118,1956,3,0
501,641,118,1956,3,0
578,635,118,1956,0,0
578,641,118,1956,0,0
635,641,118,1956,0,0
456,475,118,1957,0,24
456,479,118,1957,0,11
456,590,118,1957,0,2
475,479,118,1957,24,11
475,590,118,1957,24,2
479,590,118,1957,11,2
475,479,118,1958,33,24
475,590,118,1958,33,11
479,590,118,1958,24,11
16,27,12,2007,1,0
16,28,12,2007,1,0
16,29,12,2007,1,0
27,28,12,2007,0,0
27,29,12,2007,0,0
28,29,12,2007,0,0
475,664,125,1952,0,0
475,742,125,1952,0,3
475,743,125,1952,0,2
475,744,125,1952,0,0
664,742,125,1952,0,3
664,743,125,1952,0,2
664,744,125,1952,0,0
742,743,125,1952,3,2
742,744,125,1952,3,0
743,744,125,1952,2,0
429,456,125,1953,0,0
429,475,125,1953,0,0
429,486,125,1953,0,0
429,660,125,1953,0,0
429,664,125,1953,0,0
429,666,125,1953,0,0
429,669,125,1953,0,0
429,707,125,1953,0,0
456,475,125,1953,0,0
456,486,125,1953,0,0
456,660,125,1953,0,0
456,664,125,1953,0,0
456,666,125,1953,0,0
456,669,125,1953,0,0
456,707,125,1953,0,0
475,486,125,1953,0,0
475,660,125,1953,0,0
475,664,125,1953,0,0
475,666,125,1953,0,0
475,669,125,1953,0,0
475,707,125,1953,0,0
486,660,125,1953,0,0
486,664,125,1953,0,0
486,666,125,1953,0,0
486,669,125,1953,0,0
486,707,125,1953,0,0
660,664,125,1953,0,0
660,666,125,1953,0,0
660,669,125,1953,0,0
660,707,125,1953,0,0
664,666,125,1953,0,0
664,669,125,1953,0,0
664,707,125,1953,0,0
666,669,125,1953,0,0
666,707,125,1953,0,0
669,707,125,1953,0,0
665,682,125,1954,0,0
665,683,125,1954,0,0
665,684,125,1954,0,0
665,685,125,1954,0,0
682,683,125,1954,0,0
682,684,125,1954,0,0
682,685,125,1954,0,0
683,684,125,1954,0,0
683,685,125,1954,0,0
684,685,125,1954,0,0
486,661,125,1955,0,0
486,664,125,1955,0,0
486,665,125,1955,0,0
486,666,125,1955,0,0
661,664,125,1955,0,0
661,665,125,1955,0,0
661,666,125,1955,0,0
664,665,125,1955,0,0
664,666,125,1955,0,0
665,666,125,1955,0,0
486,541,125,1956,5,4
486,610,125,1956,5,0
486,634,125,1956,5,0
486,636,125,1956,5,0
486,637,125,1956,5,0
541,610,125,1956,4,0
541,634,125,1956,4,0
541,636,125,1956,4,0
541,637,125,1956,4,0
610,634,125,1956,0,0
610,636,125,1956,0,0
610,637,125,1956,0,0
634,636,125,1956,0,0
634,637,125,1956,0,0
636,637,125,1956,0,0
549,590,125,1957,0,3
486,549,125,1958,0,0
486,584,125,1958,0,0
486,585,125,1958,0,0
486,587,125,1958,0,0
549,584,125,1958,0,0
549,585,125,1958,0,0
549,587,125,1958,0,0
584,585,125,1958,0,0
584,587,125,1958,0,0
585,587,125,1958,0,0
776,785,126,1950,0,0
687,745,126,1952,0,0
589,625,127,1953,0,0
543,586,127,1958,0,0
427,554,128,1952,0,6
427,626,128,1952,0,9
427,660,128,1952,0,0
427,669,128,1952,0,0
554,626,128,1952,6,9
554,660,128,1952,6,0
554,669,128,1952,6,0
626,660,128,1952,9,0
626,669,128,1952,9,0
660,669,128,1952,0,0
427,496,128,1953,4,0
427,501,128,1953,4,0
427,554,128,1953,4,0
427,626,128,1953,4,0
427,643,128,1953,4,0
427,693,128,1953,4,0
496,501,128,1953,0,0
496,554,128,1953,0,0
496,626,128,1953,0,0
496,643,128,1953,0,0
496,693,128,1953,0,0
501,554,128,1953,0,0
501,626,128,1953,0,0
501,643,128,1953,0,0
501,693,128,1953,0,0
554,626,128,1953,0,0
554,643,128,1953,0,0
554,693,128,1953,0,0
626,643,128,1953,0,0
626,693,128,1953,0,0
643,693,128,1953,0,0
429,554,128,1954,2,0
429,625,128,1954,2,2
429,632,128,1954,2,0
429,645,128,1954,2,0
429,650,128,1954,2,0
429,671,128,1954,2,0
429,681,128,1954,2,0
429,693,128,1954,2,0
554,625,128,1954,0,2
554,632,128,1954,0,0
554,645,128,1954,0,0
554,650,128,1954,0,0
554,671,128,1954,0,0
554,681,128,1954,0,0
554,693,128,1954,0,0
625,632,128,1954,2,0
625,645,128,1954,2,0
625,650,128,1954,2,0
625,671,128,1954,2,0
625,681,128,1954,2,0
625,693,128,1954,2,0
632,645,128,1954,0,0
632,650,128,1954,0,0
632,671,128,1954,0,0
632,681,128,1954,0,0
632,693,128,1954,0,0
645,650,128,1954,0,0
645,671,128,1954,0,0
645,681,128,1954,0,0
645,693,128,1954,0,0
650,671,128,1954,0,0
650,681,128,1954,0,0
650,693,128,1954,0,0
671,681,128,1954,0,0
671,693,128,1954,0,0
681,693,128,1954,0,0
624,625,128,1955,0,0
624,626,128,1955,0,0
624,646,128,1955,0,0
624,649,128,1955,0,0
624,650,128,1955,0,0
624,662,128,1955,0,0
624,668,128,1955,0,0
625,626,128,1955,0,0
625,646,128,1955,0,0
625,649,128,1955,0,0
625,650,128,1955,0,0
625,662,128,1955,0,0
625,668,128,1955,0,0
626,646,128,1955,0,0
626,649,128,1955,0,0
626,650,128,1955,0,0
626,662,128,1955,0,0
626,668,128,1955,0,0
646,649,128,1955,0,0
646,650,128,1955,0,0
646,662,128,1955,0,0
646,668,128,1955,0,0
649,650,128,1955,0,0
649,662,128,1955,0,0
649,668,128,1955,0,0
650,662,128,1955,0,0
650,668,128,1955,0,0
662,668,128,1955,0,0
429,609,128,1956,0,0
429,624,128,1956,0,2
429,625,128,1956,0,0
429,626,128,1956,0,0
429,639,128,1956,0,0
609,624,128,1956,0,2
609,625,128,1956,0,0
609,626,128,1956,0,0
609,639,128,1956,0,0
624,625,128,1956,2,0
624,626,128,1956,2,0
624,639,128,1956,2,0
625,626,128,1956,0,0
625,639,128,1956,0,0
626,639,128,1956,0,0
729,734,129,1952,0,0
612,679,129,1953,0,0
596,655,129,1954,0,0
596,702,129,1954,0,0
655,702,129,1954,0,0
27,33,13,2006,0,0
478,579,131,1954,8,40
478,648,131,1954,8,12
478,691,131,1954,8,0
579,648,131,1954,40,12
579,691,131,1954,40,0
648,691,131,1954,12,0
475,478,131,1955,23,1
475,579,131,1955,23,41
475,609,131,1955,23,0
475,641,131,1955,23,9
475,648,131,1955,23,5
478,579,131,1955,1,41
478,609,131,1955,1,0
478,641,131,1955,1,9
478,648,131,1955,1,5
579,609,131,1955,41,0
579,641,131,1955,41,9
579,648,131,1955,41,5
609,641,131,1955,0,9
609,648,131,1955,0,5
641,648,131,1955,9,5
3,30,131,2010,142,72
3,30,131,2011,89,76
3,30,131,2012,93,49
1,3,131,2013,189,171
1,3,131,2014,384,317
1,3,131,2015,381,322
1,3,131,2016,380,385
1,822,131,2017,363,305
1,822,131,2018,408,247
1,822,131,2019,413,326
1,822,131,2020,347,223
1,847,131,2020,347,3
822,847,131,2020,223,3
1,822,131,2021,386,219
1,847,131,2022,233,262
1,847,131,2023,217,157
1,847,131,2024,100,105
633,647,132,1954,0,1
589,608,132,1955,0,6
589,633,132,1955,0,2
589,647,132,1955,0,0
608,633,132,1955,6,2
608,647,132,1955,6,0
633,647,132,1955,2,0
475,725,133,1951,0,0
475,581,133,1952,0,0
475,632,133,1952,0,2
475,651,133,1952,0,0
475,660,133,1952,0,0
475,704,133,1952,0,0
475,708,133,1952,0,0
475,725,133,1952,0,0
475,736,133,1952,0,0
475,738,133,1952,0,0
475,758,133,1952,0,0
581,632,133,1952,0,2
581,651,133,1952,0,0
581,660,133,1952,0,0
581,704,133,1952,0,0
581,708,133,1952,0,0
581,725,133,1952,0,0
581,736,133,1952,0,0
581,738,133,1952,0,0
581,758,133,1952,0,0
632,651,133,1952,2,0
632,660,133,1952,2,0
632,704,133,1952,2,0
632,708,133,1952,2,0
632,725,133,1952,2,0
632,736,133,1952,2,0
632,738,133,1952,2,0
632,758,133,1952,2,0
651,660,133,1952,0,0
651,704,133,1952,0,0
651,708,133,1952,0,0
651,725,133,1952,0,0
651,736,133,1952,0,0
651,738,133,1952,0,0
651,758,133,1952,0,0
660,704,133,1952,0,0
660,708,133,1952,0,0
660,725,133,1952,0,0
660,736,133,1952,0,0
660,738,133,1952,0,0
660,758,133,1952,0,0
704,708,133,1952,0,0
704,725,133,1952,0,0
704,736,133,1952,0,0
704,738,133,1952,0,0
704,758,133,1952,0,0
708,725,133,1952,0,0
708,736,133,1952,0,0
708,738,133,1952,0,0
708,758,133,1952,0,0
725,736,133,1952,0,0
725,738,133,1952,0,0
725,758,133,1952,0,0
736,738,133,1952,0,0
736,758,133,1952,0,0
738,758,133,1952,0,0
486,581,133,1953,0,0
486,632,133,1953,0,0
486,651,133,1953,0,0
486,667,133,1953,0,0
486,704,133,1953,0,0
486,708,133,1953,0,0
486,719,133,1953,0,0
581,632,133,1953,0,0
581,651,133,1953,0,0
581,667,133,1953,0,0
581,704,133,1953,0,0
581,708,133,1953,0,0
581,719,133,1953,0,0
632,651,133,1953,0,0
632,667,133,1953,0,0
632,704,133,1953,0,0
632,708,133,1953,0,0
632,719,133,1953,0,0
651,667,133,1953,0,0
651,704,133,1953,0,0
651,708,133,1953,0,0
651,719,133,1953,0,0
667,704,133,1953,0,0
667,708,133,1953,0,0
667,719,133,1953,0,0
704,708,133,1953,0,0
704,719,133,1953,0,0
708,719,133,1953,0,0
630,734,134,1951,0,2
612,678,134,1954,0,0
612,702,134,1954,0,0
612,730,134,1954,0,0
678,702,134,1954,0,0
678,730,134,1954,0,0
702,730,134,1954,0,0
449,513,135,1954,0,0
512,556,138,1954,0,0
512,612,138,1954,0,0
556,612,138,1954,0,0
677,805,139,1954,0,0
27,33,14,2006,0,0
427,626,141,1950,0,3
427,609,141,1951,0,0
427,626,141,1951,0,0
427,775,141,1951,0,0
609,626,141,1951,0,0
609,775,141,1951,0,0
626,775,141,1951,0,0
427,632,141,1952,2,0
427,660,141,1952,2,0
427,669,141,1952,2,0
427,720,141,1952,2,0
427,737,141,1952,2,0
632,660,141,1952,0,0
632,669,141,1952,0,0
632,720,141,1952,0,0
632,737,141,1952,0,0
660,669,141,1952,0,0
660,720,141,1952,0,0
660,737,141,1952,0,0
669,720,141,1952,0,0
669,737,141,1952,0,0
720,737,141,1952,0,0
649,681,141,1953,0,0
692,703,144,1952,0,0
692,724,144,1952,0,0
